title,type,Unnamed: 0,sells,price
三星+galaxys10+,8G+128G 全网通4G,3952.0,2,4170.33
oppo+findx,8G+256G,3982.0,2,3088.0
小米+小米8,6GB+256GB 全网通4G,3972.0,2,1640.29
小米+小米8,全网通 8G+128G,3980.0,2,1441.0
华为+mate30pro,8GB+128GB（5G版）,3964.0,2,6399.0
华为+mate30pro,8+512G(手滑党套餐版）,3949.0,2,7999.0
apple+iphonex,256G 全网通 +蓝牙耳机,3954.0,2,3988.0
apple+iphonex,64G 全网通 0首付 3期分期白条免息,4006.0,2,3349.99
oppo+findx,6期免息白条分期0首付（8G+256G),3965.0,2,5047.0
apple+iphone11promax,【白条24期免息】512G,3996.0,2,16499.0
oppo+reno,8GB+256G,4004.0,2,2038.0
apple+iphone8plus,256G 全网通 18W PD快充套装版,3968.0,2,3349.0
apple+iphonexs,256G 全网通+原装充电器,3959.0,2,4499.0
华为+mate30pro,5G（8G+128G）原装无线充套装,3939.0,2,6399.0
apple+iphone11,【白条24期免息】256G,3998.0,2,8999.0
华为+mate30,5G全网通 8G+256G,3948.0,2,5499.0
华为+mate20x,6G+128G 全网通 0首付 白条6期分期免息,4285.5,2,2954.75
荣耀+20i,全网通6G+128G,3995.0,2,1399.0
apple+iphonex,64G全网通 【6期分期免息】,3974.0,2,4749.0
荣耀+20pro,8GB+256GB 送超级快充,4033.0,1,2289.0
apple+iphone11,【6期免息白条分期0首付】128G 全网通,4028.0,1,6097.0
apple+iphone11promax,全网通 64G（分期6期免息）,4018.0,1,10399.0
华为+mate30,8GB+256GB（5G无线充套装版）,4057.0,1,5499.0
apple+iphone11,【白条6期免息】256G,4036.0,1,7299.0
apple+iphone11,128G 全网通 0首付 白条分期6期免息手机,4086.0,1,5799.0
华为+mate30,6期免息白条分期0首付 (8+128G全网通),4020.0,1,3799.0
华为+mate30pro,8G+128G 全网通(4G),4117.0,1,5121.67
荣耀+9x,8G+128GB全网通,4119.0,1,1999.0
apple+iphone11promax,全网通 512G（分期3期免息）,4123.0,1,13699.0
华为+mate30pro,5G版(8G+512G),4012.0,1,8119.0
apple+iphone11,全网通256G【白条12期免息】,4133.0,1,8937.25
apple+iphone11,全网通 512G,4048.0,1,11256.0
荣耀+20i,全网通（6G+256G）,4102.0,1,1799.0
小米+小米9,6+128G 0首付 白条6期 分期免息,4073.0,1,2238.0
apple+iphone11,128G 全网通 0首付 白条6期分期免息,4031.0,1,5849.0
华为+mate30pro,全网通（8G+256G）4G版+1年碎屏险,4034.0,1,6645.67
oppo+reno,8GB+256GB 0首付 6期免息 分期免息,4089.0,1,2871.0
oppo+findx,6期免息白条分期0首付（8G+128GB),4052.0,1,4797.0
华为+mate30pro,8GB+128GB（咨询省100）,4030.0,1,6399.0
apple+iphone11,限时24期免息/全网通(256GB),4041.0,1,10999.0
华为+mate30pro,（8G+128G）,4072.0,1,6399.0
apple+iphonexs,64G全网通 白条12期免息0首付,4070.0,1,4986.0
小米+小米9,12期免息套餐（8GB+256GB）,4060.0,1,4499.0
荣耀+v30,全网通 6GB+128GB  荣耀手环5NFC套装,4122.0,1,3469.0
apple+iphonexsmax,（白条6期免息）256G 全网通4G,4014.0,1,5588.0
apple+iphone11,64G 全网通 0首付 白条分期6期免息手机,4116.0,1,5266.0
努比亚+红魔3,【手柄套餐】12+256,4029.0,1,3832.33
apple+iphonexr,（白条6期免息）256G 全网通4G,4107.0,1,4388.0
apple+iphonexr,（白条6期免息）64G 全网通4G,4075.0,1,3688.0
美图+t9,4G+128G全网通,4087.0,1,1167.57
apple+iphonex,256G 0首付 白条6期分期免息,4059.0,1,4099.0
华为+mate20,6G+128G 全网通 0首付 白条6期分期免息,4088.0,1,2456.8
华为+p30,8+64G 全网通 0首付 白条6期分期免息,4104.0,1,2599.0
华为+p30,6期免息白条分期0首付（256G全网通）,4098.0,1,3999.0
华为+p30,6期免息白条分期0首付 (512G全网通),4096.0,1,4549.0
apple+iphone7,32G 白条6期免息,4064.0,1,1844.67
华为+nova6,全网通8+256GB（5G版）,4023.0,1,5359.0
荣耀+v30,全网通 8GB+128GB 智能AI音箱套装,4111.0,1,3749.0
华为+nova6,全网通4G版（8+128G）,4074.0,1,3199.0
apple+iphonexr,全网通 128G（分期3期免息版）,4080.0,1,5199.0
小米+小米8,8GB+128GB 全网通,4045.0,1,1444.0
apple+iphone11,512G美版有锁激活移动电信,4011.0,1,7963.0
小米+cc9,4G+128G 全网通,4079.0,1,1358.33
红米+7,(4G RAM+128G ROM),4099.0,1,1399.0
小米+mix3,12期免息套餐（8GB+128GB）,4101.0,1,3398.5
红米+7,4G+128G,4114.0,1,799.0
apple+iphonex,256G全网通(12期白条免息）,4042.0,1,4549.0
小米+cc9,6+128G 全网通,4081.0,1,2699.0
三星+galaxys10,全网通8GB+512GB,4037.0,1,5869.0
apple+iphonex,64G 全网通【12期白条免息】,4044.0,1,3618.0
apple+iphone11,512GB美版有锁激活移动电信,4099.0,1,8119.25
小米+小米9se,6GB+64GB 0首付 6期免息 分期免息,4058.0,1,1585.5
apple+iphonex,64G全网通(6期白条免息）,4039.0,1,3949.0
apple+iphonex,64G（12期白条免息）,4082.0,1,3561.0
apple+iphone8,64G白条6期免息,4047.0,1,2019.5
apple+iphonex,6期免息白条分期0首付『512G』,4094.0,1,6449.0
apple+iphonex,6期免息白条分期0首付（64G）,4095.0,1,4640.0
荣耀+v30,全网通 8GB+128GB,4120.0,1,3699.0
华为+p30,全网通8GB+64GB（送好礼）,4038.0,1,3388.0
华为+nova6,8G+128G全网通（4G版）,4015.0,1,3199.0
荣耀+10,全网通 6GB+64GB,4071.0,1,1024.0
荣耀+v30,V30 Pro全网通（8G+256G）+1年碎屏险,4085.0,1,4324.0
荣耀+v30,V30 Pro全网通（8G+256G）,4084.0,1,4224.0
apple+iphonex,256G 全网通【12期白条免息】,4043.0,1,4118.0
小米+小米9,12GB+256GB（全网通,4040.0,1,3646.0
apple+iphonexsmax,64G 全网通（白条6期免息）,4063.0,1,4899.0
华为+mate20pro,8G+256G 分期0首付 白条3期免息,4067.0,1,3409.44
荣耀+20,4+64G 全网通+碎屏险,4026.0,1,1498.0
小米+mix3,8GB+128GB 0首付 6期免息 分期免息,4066.0,1,1938.0
小米+小米9,12期免息套餐（12GB+512GB）,4061.0,1,5399.0
华为+mate20pro,6G+128G 分期0首付 白条3期免息,4016.0,1,2621.22
华为+mate30,8G+128GB 5G版 全网通,4621.0,0,4482.5
apple+iphone11,256G 全网通【赠苹果充电器】,4556.0,0,5988.0
三星+galaxys10+,12GB 1TB,4470.0,0,6434.67
apple+iphone11,6期免息白条分期0首付『128G』,4206.0,0,5876.5
华为+mate30,6期免息白条分期0首付 (6+128G全网通),4617.0,0,3599.0
一加+7,12G+256G【银耳套装】,4517.0,0,5399.0
三星+galaxys10+,12G+1TB 全网通4G,4307.0,0,7552.33
三星+galaxys10,S版  512G,4531.0,0,3874.0
apple+iphone11,64G 全网通『赠18W 苹果USB-C快充』,4196.0,0,5099.0
apple+iphone11,256GB全网通,4525.0,0,5979.0
三星+galaxynote10,12G+256G 全网通5G 6期免息,4311.0,0,6452.33
三星+galaxynote10,摄影达人版,4410.0,0,8299.0
魅族+16,全网通（6G+128G）+魅族hifi解码耳放,4133.0,0,3056.0
三星+galaxys10+,8G+128G 全网通4G 6期免息,4306.0,0,5619.0
三星+galaxys10+,8G+512G 全网通4G,4305.0,0,4864.83
三星+galaxys10+,8G+512G 全网通4G 6期免息,4304.0,0,7999.0
一加+7,12G+256G全网通【碎屏套装】,4160.0,0,3399.0
荣耀+v30,5G版8G+256G,4217.0,0,4199.0
三星+galaxys10+,8G+512G 全网通4G 送原装充电器,4303.0,0,4906.5
荣耀+v30,5G版8G+256G（12期免息版）,4218.0,0,4888.0
apple+iphone11,256GB（24期免息）,4225.0,0,10998.0
魅族+16,8G+256G全网通,4561.0,0,3599.0
华为+mate20pro,8G+128G 分期0首付 白条3期免息,4553.0,0,3432.33
华为+mate20pro,8G+256G 全网通(3D面部识别+屏内指纹),4624.0,0,3288.0
apple+iphone11,256G 全网通4G 赠原装充电器,4155.0,0,7999.0
apple+iphone11,256G 全网通4G【6期免息】,4143.0,0,7999.0
apple+iphone11,128G全网通『赠苹果原装充电器』,4237.0,0,5571.5
黑鲨+,12GB+256GB全网通 在保,4560.0,0,2649.0
三星+galaxys10,8G+512G 全网通,4328.0,0,3766.0
apple+iphone11,64GB（24期免息）,4216.0,0,9498.0
三星+galaxys10,8G+512G 全网通4G,4495.0,0,4774.0
三星+galaxynote10,JOY定制版,4411.0,0,6599.0
三星+galaxys10,8G+512G 全网通4G 送原装充电器,4633.0,0,4261.0
华为+mate30,8G+256GB【5G版全网通】,4618.0,0,5199.0
apple+iphone11,128GB（24期免息）,4151.0,0,6499.0
华为+mate20pro,Mate20 Pro（UD） 8G+256G,4639.0,0,3718.25
荣耀+9x,8G+256G+一年碎屏保,4187.0,0,2469.0
华为+mate30,8G+256GB 全网通（5G版 ）,4615.0,0,4991.25
华为+mate30,8G+256GB 5G版全网通,4613.0,0,5288.0
apple+iphone11,24期免息(128GB),4142.0,0,6488.0
华为+mate30,8G+128GB 5G版全网通,4614.0,0,4688.0
apple+iphone11,24期免息(256GB),4651.0,0,7398.0
apple+iphone11,24期免息(64GB),4207.0,0,5940.5
三星+galaxys10,8G+512G 全网通4G【6期免息】,4632.0,0,4598.5
华为+mate30,8G+256GB 5G版 全网通,4620.0,0,5000.0
华为+mate30,8G+256G,4489.0,0,4499.0
华为+mate30,8G+128GB【5G版全网通】,4619.0,0,4799.0
三星+galaxynote10,12G+256G 全网通5G 12期免息,4312.0,0,6865.67
apple+iphone11,全网通 128G（24期免息）,4214.0,0,6599.0
apple+iphone11,256G 全网通 0首付 白条6期分期免息,4557.0,0,6588.0
华为+mate30,8G+128GB 全网通（5G版 ）,4616.0,0,4690.75
apple+iphone11,256G全网通『赠苹果原装充电器』,4233.0,0,6874.0
apple+iphone11,256G 全网通4G【12期免息】,4144.0,0,7999.0
一加+7,12G+256G全网通【银耳套装】,4158.0,0,3399.0
华为+mate30,24期免息版（12G+512G),4420.0,0,16666.0
华为+mate30,4G全网通 6GB+128GB,4430.0,0,3999.0
一加+7pro,6G+128G全网通【银耳套装】,4296.0,0,3899.0
荣耀+v30,蓝牙耳机套装,4174.5,0,4099.0
努比亚+红魔3,全网通(6G+64G),4347.0,0,2824.0
一加+7pro,12G+256G全网通4G,4478.0,0,3599.0
apple+iphone11,64G 全网通4G【12期免息】,4154.0,0,6782.33
荣耀+magic2,全网通(6G + 128G),4205.0,0,2299.0
荣耀+v30,全网通(8G RAM + 256G ROM),4238.0,0,4202.33
三星+galaxynote10,预售版,4408.0,0,7999.0
apple+iphone11,128G 全网通4G【6期免息】,4145.0,0,6138.83
华为+mate20pro,碎屏险套装版,4378.0,0,5374.0
三星+galaxynote10,预约版,4405.0,0,7999.0
荣耀+v30,V30全网通（6G+128G）+1年碎屏险套餐,4172.0,0,3399.0
vivo+iqoo,【镇魂街礼盒】,4167.0,0,2598.0
apple+iphone11,【6期免息白条分期0首付】256G 全网通,4579.0,0,6897.0
华为+mate20pro,全网通（6GB+128GB）仅需3399到手,4415.0,0,3999.0
华为+mate20,6G+64G 全网通 0首付 白条6期分期免息,4642.0,0,2268.0
一加+7,【碎屏套装+2T】,4625.0,0,5399.0
华为+mate20pro,全网通4G(8GB+256GB)UD屏内指纹版,4309.0,0,5399.0
黑鲨+,8GB+128GB全网通,4211.0,0,9999.0
apple+iphone11,AirPods 2代无线套装/全网通 256GB,4472.0,0,7832.33
荣耀+v30,全网通 8GB+256GB 荣耀手环5NFC套装,4221.0,0,4359.0
荣耀+v30,全网通 8GB+128GB 荣耀手环5NFC套装,4346.5,0,3964.0
一加+7,8G+256G【银耳套装】,4515.0,0,4699.0
apple+iphone11,64G 全网通4G【6期免息】,4163.0,0,6613.33
apple+iphone11,AirPods 2代无线套装/全网通 64GB,4471.0,0,6499.0
荣耀+v30,V30全网通（8G+128G）+1年碎屏险套餐,4175.0,0,3799.0
apple+iphone11,64G 全网通 18W PD快充套装版,4184.0,0,5002.5
apple+iphone11,AirPods 2代无线套装/全网通 128GB,4476.0,0,6999.0
apple+iphone11,128G 全网通 18W PD快充套装版,4176.0,0,5399.0
一加+7,8G+128G全网通,4475.0,0,2699.0
apple+iphone11,256G（白条免息）,4565.0,0,7154.0
三星+galaxynote10,12G+256G 全网通5G 送原装充电器,4310.0,0,6199.0
apple+iphone11,512G 全网通,4318.33,0,10051.17
apple+iphone11,512G 全网通『赠全新苹果充电器』,4152.0,0,9924.0
华为+mate30,24期免息版12G+512G,4301.0,0,15669.0
apple+iphone11,512GB有锁全新,4198.0,0,8738.0
一加+7pro,6G+128G全网通【碎屏套装】,4297.0,0,3899.0
荣耀+v30,8+128G全网通（碎屏险套餐）,4308.0,0,3699.0
一加+7pro,6G+128G全网通4G,4477.0,0,2899.0
黑鲨+,6GB+128GB全网通,4252.0,0,7299.0
锤子+坚果pro3,碎屏保套装版,4161.0,0,3224.0
apple+iphone11,64G 全网通 0首付 白条6期分期免息,4555.0,0,5199.0
三星+galaxys10,6期免息白条分期0首付（128G全网通）,4527.0,0,4399.0
华为+mate30,24期免息 8G+128G（5G版）,4333.0,0,5479.0
华为+mate30,24期免息 8G+128G（4G版）,4332.0,0,4719.0
华为+mate20x,（8GB+256GB）5G全网通(24期免息）,4425.0,0,5199.0
三星+galaxys10,6期免息白条分期0首付（512G全网通）,4535.0,0,4759.0
荣耀+v30,V30 Pro全网通（8G+128G）+1年碎屏险,4171.0,0,4024.0
apple+iphone11,128G 全网通『赠18W 苹果USB-C快充』,4194.0,0,5599.0
努比亚+红魔,全网通(8GB + 128GB)限时白条12期免息,4340.0,0,2199.0
努比亚+红魔3,12G+256G全网通4G,4626.0,0,2924.0
apple+iphone11,128G 全网通4G【12期免息】,4141.0,0,6465.67
努比亚+红魔3,【手柄套餐】6+128,4338.0,0,2865.67
诺基亚+x7,全网通（6G+128G）,4132.0,0,2049.0
三星+galaxys10,8G+128G 全网通4G,4469.0,0,4599.0
oppo+a9,超值套餐,4232.0,0,2099.0
apple+iphone11,全网通 64G （24期免息）,4245.0,0,5899.0
apple+iphonex,6期免息白条分期0首付（256G全网通）,4315.0,0,5283.0
华为+畅享8,预售版,4375.0,0,549.0
apple+iphone8,256G白条6期免息,4371.0,0,2716.0
apple+iphonex,【白条6期免息0首付】64G,4458.0,0,5188.0
apple+iphonex,【白条6期免息0首付】256G,4459.0,0,5788.0
apple+iphonex,【无线座充】256GB,4128.0,0,7199.0
华为+畅享9,4G+128G 移动全网通版,4326.0,0,968.0
apple+iphonex,【六期免息】256GB,4127.0,0,7699.0
apple+iphonex,【三期免息】256GB,4124.0,0,7299.0
apple+iphonex,【6期免息白条分期0首付】512G 全网通,4320.0,0,6177.0
红米+k20pro,全网通（8+128G）,4638.0,0,2759.0
华为+畅享9,6G+64G,4350.0,0,1499.0
apple+iphone8,64G白条12期免息,4361.0,0,2157.0
红米+k20pro,全网通(6G+128G),4150.0,0,2123.0
apple+iphone8,256G白条12期免息,4362.0,0,2901.25
apple+iphonex,6期免息白条分期0首付 (64G全网通),4468.5,0,4008.75
apple+iphonex,6期免息白条分期0首付 (512G全网通),4456.0,0,6399.0
apple+iphonex,6期免息白条分期0首付 (256G全网通),4473.33,0,4615.67
华为+畅享9,全网通6G+64G,4263.0,0,1399.0
红米+k20pro,8G+256G 全网通,4446.0,0,2350.75
apple+iphonex,6期免息白条分期0首付 (128G全网通),4493.0,0,3899.0
apple+iphonex,64G（白条6期免息）,4357.0,0,3324.0
apple+iphonex,64G白条12期免息0首付,4426.0,0,3734.5
apple+iphonex,64GB 全网通4G【原装充电器】,4392.0,0,3244.0
华为+畅享9plus,全网通 4+64GB,4582.0,0,1399.0
apple+iphonex,64GB,4524.0,0,4799.0
apple+iphone8,全网通128G（分期6期免息）,4159.0,0,4432.33
华为+畅享10plus,预售版,4374.0,0,1649.0
红米+note8,4G+64G,4445.0,0,888.0
华为+p30,6GB+128GB 全网通,4640.0,0,4999.0
华为+p30,8G+512G（下单送好礼）,4359.0,0,5790.75
联想+z5pro,Z5Pro710版6+128GB,4504.0,0,1298.0
apple+iphonexs,512G 全网通+原装充电器,4500.0,0,5071.33
联想+z5,4GB+64GB,4507.0,0,860.5
apple+iphonexs,256G白条12期免息0首付,4400.0,0,5666.5
apple+iphone7,【12期免息白条分期0首付】128G 全网通,4295.0,0,1688.0
华为+p30,8G+256G 全网通,4634.0,0,3788.0
华为+p30,8G+256G赠蓝牙音箱,4267.0,0,4987.71
apple+iphone7,【12期免息白条分期0首付】256G 全网通,4294.0,0,1999.0
apple+iphone7,【12期免息白条分期0首付】32G 全网通,4293.0,0,1466.0
华为+p30,8G+512G 全网通,4635.0,0,4288.0
apple+iphone7,【6期免息白条分期0首付】256G 全网通,4295.0,0,2287.14
华为+p30,8G+512G蓝牙音箱,4268.0,0,5788.0
apple+iphonexr,限时12期免息0首付/全网通 64GB,4129.0,0,5115.67
apple+iphonexr,6期免息白条分期0首付（128G全网通）,4585.0,0,4265.0
apple+iphonexr,限时12期免息0首付/全网通 128GB,4136.0,0,5815.67
apple+iphonexr,套餐四,4191.0,0,7775.0
apple+iphonexr,套餐二,4191.0,0,5276.0
apple+iphonexr,套餐三,4194.0,0,5775.0
apple+iphone7,全网通128G+1年碎屏保,4203.0,0,3568.17
apple+iphonexr,公开版256GB,4316.0,0,7899.0
华为+p30,全网通8+512G【减300】,4505.0,0,5788.0
apple+iphonexr,全网通256GB,4153.0,0,6016.33
红米+note8,8G+256G,4448.0,0,1299.0
华为+p30,全网通8GB+512GB,4265.0,0,6371.33
apple+iphonexr,全网通 128G（分期12期免息）,4165.0,0,5999.0
apple+iphonexr,6期免息白条分期0首付（64G全网通）,4584.0,0,4048.0
apple+iphonex,64G 全网通（6期白条免息）,4544.0,0,3949.0
apple+iphonex,64G 全网通（12期白条免息）,4545.0,0,4149.0
apple+iphone8,全网通64G+1年碎屏保套装,4206.0,0,3298.0
apple+iphonex,256G 全网通（6期白条免息）,4546.0,0,4249.0
apple+iphonex,256G全网通 【6期分期免息】,4462.0,0,5349.0
apple+iphone8plus,全网通64GB+1年碎屏保套装,4204.0,0,4227.0
apple+iphone8plus,移动联通4G(64G),4241.0,0,4799.0
小米+mix3,8GB+256GB 0首付 6期免息 分期免息,4566.0,0,2175.0
apple+iphonex,256G全网通 12期免息,4529.0,0,4796.0
apple+iphonex,256GB 全网通4G【原装充电器】,4329.0,0,3738.5
小米+小米8,4G+64G 全网通,4536.0,0,1599.0
apple+iphonex,12期免息白条分期0首付 全网通256G,4422.0,0,4299.0
小米+小米8,全网通 6G+256G,4530.0,0,1379.0
小米+小米9,全网通（6G+128G）,4474.0,0,3159.75
小米+小米9,全网通8GB+128GB,4590.5,0,3774.0
apple+iphonex,12期免息白条分期0首付 全网通64G,4433.0,0,3699.0
apple+iphonex,256G 全网通（12期白条免息）,4547.0,0,4549.0
apple+iphonex,64G 全网通+一年碎屏险,4272.0,0,3626.0
apple+iphonex,256G 6期免息,4452.0,0,4049.0
小米+小米9,12+256G,4480.0,0,4899.0
apple+iphonex,256G 全网通 0首付 24期分期白条免息,4382.0,0,5566.0
小米+小米9,12期免息套餐（12GB+256GB）,4606.0,0,4999.0
小米+小米9,全网通(12G+256G)透明尊享版,4473.0,0,5444.0
apple+iphonex,256G 全网通+一年碎屏险,4273.0,0,4066.0
小米+小米9,8GB+256GB（全网通）,4569.0,0,3346.0
小米+小米9,8GB+256GB 0首付 白条6期 分期免息,4560.0,0,2538.5
小米+小米9,8GB+128GB(全网通),4570.0,0,3246.0
小米+小米9,8G+128G,4485.0,0,3699.0
apple+iphonex,256G 全网通(白条6期免息),4282.0,0,3819.0
apple+iphonex,256G 全网通 18W PD快充套装版,4380.0,0,3749.0
小米+mix3,6GB+128GB 0首付 6期免息 分期免息,4567.0,0,1746.0
红米+7,2GB+16GB,4629.0,0,799.0
小米+mix3,12期免息套餐（8GB+256GB）,4444.0,0,3499.0
小米+mix3,12期免息套餐（6GB+128GB）,4443.0,0,3249.0
华为+畅享9plus,（4G+64G）送正品耳机+钢化膜,4559.0,0,1299.0
apple+iphonex,64G 全网通(白条6期免息),4280.0,0,3339.0
apple+iphonex,64G 全网通 白条6期免息,4389.0,0,3317.5
apple+iphonex,64G 全网通 白条12期免息,4376.0,0,3474.0
小米+cc9,(4G+64G),4604.0,0,1399.0
apple+iphonex,64G 全网通 18W PD快充套装版,4377.0,0,3249.0
小米+cc9,6G+128G 全网通+1年碎屏保套装,4449.0,0,2199.0
apple+iphonex,64G 6期免息,4451.0,0,3599.0
红米+8a,3G+32G 全网通,4441.0,0,685.0
apple+iphonex,64G 0首付 白条6期分期免息,4564.0,0,3599.0
apple+iphone8plus,256GB 全网通,4235.0,0,3200.5
apple+iphonex,512G全网通 【6期分期免息】,4461.0,0,6099.0
apple+iphone8plus,256G全网通（白条12期免息）,4337.0,0,3949.0
apple+iphone8plus,256G白条12期免息,4290.0,0,3787.5
小米+cc9,全网通(4G+128G),4575.0,0,1599.0
apple+iphonex,256G（白条6期免息）,4356.0,0,3874.5
apple+iphonex,256G（白条12期免息）,4351.0,0,4113.0
apple+iphone8plus,64GB（港版）移动联通4G,4479.0,0,3999.0
apple+iphonex,256G白条12期免息0首付,4423.0,0,4184.5
apple+iphone8plus,64G白条12期免息,4288.0,0,2990.0
小米+mix2s,8G+256G全网通,4498.0,0,1604.0
红米+7,全网通 2G+16G,4636.0,0,699.0
apple+iphone8plus,【12期免息白条分期0首付】256G 全网通,4287.0,0,3808.5
apple+iphone8plus,【12期免息白条分期0首付】64G 全网通,4286.0,0,3199.0
小米+mix2s,全网通8+256,4541.0,0,1999.0
华为+p30,6期免息白条分期0首付（128G全网通）,4442.0,0,3788.0
华为+p30,24期免息版 6G+128G,4401.0,0,3719.0
apple+iphone11,全网通 64G【分期3期免息】,4177.0,0,9239.0
荣耀+20pro,8G+128G+一年碎屏险,4219.0,0,2799.0
华为+mate30pro,8G+256G 全网通(5G),4610.0,0,6256.0
apple+iphone11,（白条6期免息）64G 全网通,4202.0,0,5299.0
华为+mate30pro,8G+512G 全网通(5G),4609.0,0,6856.0
华为+mate30pro,8GB+128GB 5G版 全网通,4647.0,0,6299.0
华为+mate30pro,8GB+128GB【5G版全网通】,4623.0,0,6199.0
apple+iphone11promax,256G 全网通 18W PD快充套装版,4220.0,0,9070.67
华为+mate30pro,8GB+256GB 5G版 全网通,4645.0,0,6345.0
apple+iphone11promax,512G 全网通,4591.0,0,12699.0
华为+mate30pro,8GB+256GB【4G版】,4499.0,0,6299.0
apple+iphone11promax,512G 全网通 赠苹果充电器套装,4226.0,0,9925.11
华为+mate30pro,8GB+256GB【5G版全网通】,4622.0,0,6599.0
华为+mate30pro,8GB+512GB 5G版 全网通,4644.0,0,6899.0
apple+iphone11promax,64G 全网通 18W PD快充套装版,4162.0,0,8559.56
华为+mate30pro,8G+128G（手环套装）,4223.0,0,6401.0
华为+mate30pro,全网通（8G+128G）4G版+1年碎屏险,4385.0,0,5979.0
apple+iphone11promax,6期免息白条分期0首付『64G』,4148.0,0,8599.0
apple+iphone11promax,【6期免息白条分期0首付】256G 全网通,4601.0,0,10999.0
apple+iphone11promax,【6期免息白条分期0首付】512G 全网通,4600.0,0,12799.0
华为+mate30pro,全网通（8G+128G）5G版+1年碎屏险,4386.0,0,6599.0
apple+iphone11promax,【6期免息白条分期0首付】64G 全网通,4599.0,0,8959.0
华为+mate30pro,全网通（8G+512G）,4323.0,0,7899.0
apple+iphone11promax,【白条12期免息】512G,4146.0,0,14399.0
华为+mate30pro,预售版,4366.0,0,7399.0
apple+iphone11promax,【白条24期免息】64G,4130.0,0,11599.0
oppo+reno,6GB+256GB 0首付 6期免息 分期免息,4491.0,0,2589.0
oppo+reno,6GB+128GB 0首付 6期免息 分期免息,4492.0,0,2375.0
华为+mate30pro,8G+256G 全网通(4G),4611.0,0,5088.0
华为+mate30pro,8G+128G全网通,4281.0,0,6399.0
华为+nova6,电信4G 套装版,4260.0,0,5039.0
华为+mate30pro,24期免息/全网通（8G+512G）,4324.0,0,9999.0
apple+iphone11,全网通(128G)3-24期免息,4440.0,0,6433.17
vivo+iqoo,【国家宝藏版】,4185.0,0,2098.0
apple+iphone11,全网通(256)3-24期免息,4508.0,0,11041.0
vivo+iqoo,8GB+256GB 全网通,4467.0,0,2454.2
apple+iphone11,全网通(256G)3-24期免息,4523.0,0,7274.67
荣耀+9x,4G+64G+一年碎屏保,4170.0,0,1199.0
华为+mate30,全网通8GB+256GB(送1年碎屏卡),4503.0,0,5499.0
apple+iphone11,全网通(64G)3-24期免息,4506.0,0,9285.75
华为+mate30,尊享版,4649.0,0,15999.0
华为+mate30,广东移动优惠购8G+128G,4222.0,0,4499.0
华为+mate30,预售版,4370.0,0,5249.0
华为+mate30pro,24期免息/全网通（8G+256G）,4325.0,0,8999.0
荣耀+8x,全网通（6G+64G）,4322.0,0,1049.0
华为+mate30pro,8G+128G 全网通(5G),4612.0,0,6288.0
apple+iphone11,全网通256G【信用购机】,4522.0,0,6999.0
华为+mate30pro,5G全网通8G+128G,4279.0,0,6399.0
荣耀+8x,全网通4G(4GB+128GB),4228.0,0,1215.0
apple+iphone11,全网通512G+1年碎屏保,4242.0,0,11648.0
apple+iphone11,全网通512GB,4552.0,0,11799.0
apple+iphone11,全网通64G 白条3期免息,4156.0,0,5558.0
华为+mate30pro,5G版(8GB+128GB)【赠无线充和手环】,4147.0,0,6399.0
华为+mate30pro,5G版(8GB+256GB)【12期白条免息】,4149.0,0,7915.67
apple+iphone11,活动-全网通256G【12期免息】,4236.0,0,10599.0
apple+iphone11,活动-全网通64G【12期免息】,4247.0,0,9399.0
vivo+iqoo,12G+256G,4284.0,0,2999.0
apple+iphone11,限时24期免息/全网通(64GB),4628.0,0,9474.0
荣耀+20i,全网通 4G+128GB,4253.0,0,1109.0
荣耀+20i,6G+64G（先领券后下单）,4353.0,0,1065.67
apple+iphone11promax,【白条6期免息】512G,4134.0,0,13399.0
华为+nova6,8G+256G,4224.0,0,4113.29
华为+nova6,4G版全网通(8GB+128GB),4514.0,0,3199.0
华为+nova6,4G版（8+128G）全网通,4276.0,0,3199.0
华为+nova6,4G版（8G+128G）+1年碎屏险,4342.0,0,3299.0
华为+nova6,5G SA/NSA双模(8GB+256GB),4513.0,0,4199.0
apple+iphonexs,【6期免息白条分期0首付】512G 全网通,4404.0,0,5717.0
华为+nova6,5G版(8GB+128GB),4460.0,0,3799.0
华为+nova6,5G版8+128G套餐一,4240.0,0,4099.0
华为+nova6,5G版8+256G,4249.0,0,4199.0
华为+nova6,5G版（8G+128G）+1年碎屏险,4343.0,0,3899.0
apple+iphonexs,64G白条12期免息0首付,4398.0,0,5020.5
华为+nova6,5G版（8G+256G）+1年碎屏险,4345.0,0,4299.0
华为+nova6,8G+128G 全网通（4G版）,4435.0,0,3199.0
华为+nova6,8G+256G 全网通（5G版）,4436.0,0,4199.0
荣耀+20i,6G+256G（先领券后下单）,4352.0,0,1799.0
华为+nova6,8G+256G全网通（5G版）,4437.0,0,4199.0
华为+nova6,8GB+128GB（4G版）,4398.0,0,3299.0
华为+nova6,8GB+256GB（4G版）,4518.0,0,4149.0
华为+nova6,8GB+256GB（5G版）,4386.5,0,4249.0
华为+nova6,【12期免息】全网通4G版（8+128GB）,4512.0,0,3199.0
华为+nova6,【12期免息】全网通5G版（8+128GB）,4511.0,0,3799.0
华为+nova6,【12期免息】全网通5G版（8+256GB）,4510.0,0,4199.0
华为+nova6,全网通 8GB+128GB,4602.0,0,3799.0
华为+nova6,全网通 8GB+256GB,4603.0,0,4199.0
