,title,store,type,sells,price
219,['华为（HUAWEI） 荣耀10青春版 全网通智能'],['OKSJ手机旗舰店'],6+64G,1195,1061.5
220,['【二手9成新】Apple iPhone 6s 苹果6s 二手'],['海之博优品二手商品专营店'],16G 全网通,1193,723.0
221,['AGM H1 户外三防智能'],['AGM手机官方旗舰店'],4G+32G,1189,1544.0
222,['【二手9成新】苹果6'],['翱行二手商品专营店'],16G 全网通,1186,588.0
223,['华为 HUAWEI 畅享 10S 炫彩OLED屏幕指纹4800万超广角AI三摄4000mAh大电池6GB+64GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],8GB+128GB,1168,1999.0
224,['小米play '],['明日数码旗舰店'],6G+128G),1163,1028.0
225,['realme X2 '],['佳沪手机旗舰店'],全网通8G+128G,1151,1685.0
226,['华硕ROG游戏'],['佳沪手机旗舰店'],精英版8GB+128GB,1150,4449.0
227,['【二手9成新】Apple iPhone 4s 苹果4s 二手'],['马上优品二手商品旗舰店'],8G 联通3G移动2G,1148,315.5
228,['华为'],['臻火旗舰店'],8+256GB全网通,1143,4188.0
229,['【二手9成新】 Apple iPhone6s 苹果6s 二手'],['发动机优品二手手机专营店'],16G 全网通,1130,714.0
230,['小米play '],['明日数码旗舰店'],4G+64G,1126,914.2
231,['【二手9成新】Apple iPhone6s 苹果6s 智能二手'],['福汇优品二手手机专营店'],64G 全网通,1109,918.0
232,['红鸟H2儿童'],['红鸟手机官方旗舰店'],移动双卡-高配版-彩色保护套,1104,119.0
233,['【二手9成新】苹果6s Apple iPhone6s（苹果6升级版）（非plus）二手'],['闪搜二手手机专营店'],16G 全网通,1093,772.5
234,['荣耀8C 畅玩8C'],['牧申手机旗舰店'],4G+32G 标配版,1093,752.4
235,['联想S5 Pro GT 骁龙660 全网通4G'],['京铠玄手机旗舰店'],4G+64G,1075,748.0
236,['realme X2 6400万拍照'],['智美尚品手机专营店'],8GB+128GB 全网通,1070,2131.67
237,['AGM H1 户外三防智能'],['AGM手机官方旗舰店'],4G+64G,1060,1699.0
238,['海语(HAIYU)H1联通移动电信老人机'],['杰百兴手机通讯专营店'],电信版,1057,89.0
239,['【二手9成新】苹果8'],['好机汇二手商品专营店'],64G 全网通,1049,1928.25
240,['华为'],['臻火旗舰店'],6+128GB全网通,1037,3123.64
241,['【二手9成新】 华为'],['腾龙二手商品专营店'],高配板3+64G 移动联通双网4G,1030,446.6
242,['【二手9成新】小米（MI）小米6 '],['闲至优品二手手机旗舰店'],6GB+128GB,1026,1075.0
243,['【二手9成新】苹果6s'],['翱行二手商品专营店'],16G 全网通,1010,755.75
244,['【二手9成新】【现货秒发】OPPO R15X r15x 光感屏幕指纹'],['悦粤二手商品专营店'],全网通4G,1004,1099.0
245,['vivo S5 8GB+128GB 冰岛恋歌 前置3200万写真级自拍 4800万菱感四摄极点屏'],['vivo京东自营官方旗舰店'],【ikun定制礼盒】,1000,2698.0
246,['朵唯（DOOV） D520 移动联通翻盖老人'],['形派手机旗舰店'],移动版,997,135.5
247,['华为畅享Max 7.12寸大屏'],['聚捷联盛手机旗舰店'],全网通（6GB+128GB）,994,1325.67
248,['【二手9成新】魅族（MEIZU） 魅蓝 Note5 安卓智能'],['愉快二手手机专营店'],3G运行+32G内存 全网通4G,992,361.5
249,['【二手99新】三星 Galaxy S8 （SM-G9500）4GB+64G 全视曲面屏'],['三星二手手机旗舰店'],64G,982,1732.0
250,['荣耀Play'],['疆界互联旗舰店'],全网通6G+64G高配版,973,1595.67
251,['【二手9成新】华为'],['腾龙二手商品专营店'],2+8G 全网通4G,970,243.0
252,['【二手9成新】苹果6Plus'],['翱行二手商品专营店'],16G 全网通,969,804.67
253,['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],6GB+64GB,969,2599.0
254,['华为'],['臻火旗舰店'],8+256GB全网通（无线充+手环套装）,963,6299.0
255,['【二手9成新】华为'],['腾龙二手商品专营店'],2+16G 移动4G,962,251.0
256,['OPPO A11 5000mAh大电池 AI四摄 视频防抖 6GB+256GB 暮辰紫 全网通4G 全面屏拍照游戏智能'],['OPPO京东自营官方旗舰店'],6GB+128GB,962,1499.0
257,['荣耀畅玩8A'],['明日数码旗舰店'],全网通(3+32G),957,587.75
258,['【二手9成新】 Apple iPhone 6s'],['同城帮二手商品专营店'],64GB 全网通4G,946,924.0
259,['苹果 '],['臻火旗舰店'],256GB,946,8554.0
260,['【二手9成新】Apple iPhone6s Plus 苹果6sPlus 二手'],['瓜子二手商品专营店'],64G 全网通,945,1183.5
261,['【二手9成新】Apple iPhone 6 苹果6'],['博之襄二手手机专营店'],16G 国行移动4G版 移动4G联通2G,940,568.0
262,['华为 荣耀畅玩8A 移动联通电信全网通4G 全面屏智能老人老年学生'],['欧霖爵手机旗舰店'],（3G+32G）,938,629.0
263,['【二手9成新】Apple iPhone 6s Plus 苹果6sPlus 二手'],['海之博优品二手商品专营店'],64G 全网通,929,1180.0
264,['华为（HUAWEI）荣耀10青春版 全网通版移动联通电信4G 双卡双待 全面屏智能'],['众盛手机专营店'],(6G RAM+128G ROM),927,1239.0
265,['【二手9成新】小米（MI） 红米Note4X 安卓'],['辰帆优品二手手机专营店'],全网通 4G+64G,925,450.0
266,['【二手9成新】苹果6'],['翱行二手商品专营店'],32G 全网通,921,711.67
267,['华为（HUAWEI） 荣耀畅玩8c 全面屏智能老年老人 '],['京铠玄手机旗舰店'],全网通（4G+64G）,902,899.0
268,['【二手9成新】vivo x9安卓'],['发动机优品二手手机专营店'],4G+64G 全网通,901,558.75
269,['华为'],['臻火旗舰店'],8+128GB全网通（无线充+手环套装）,893,5799.0
270,['【二手9成新】华为'],['腾龙二手商品专营店'],2+8G 移动版4G,890,198.0
271,['【超级爆款】华为畅享Max'],['佳沪手机旗舰店'],全网通6GB+128GB,890,1212.33
272,['【二手9成新】小米（MI）红米Note2'],['准正二手手机专营店'],2GB+16GB,876,318.0
273,['小米（MI） 红米note5 移动联通电信全网通4G 双卡双待 智能'],['伟德手机专营店'],全网通 4G+64G,868,940.5
274,['华硕ROG游戏'],['疆界互联旗舰店'],精英版8G+128G全网通,866,4253.17
275,['【二手9成新】Apple iPhone6 苹果6'],['经典二手商品专营店'],64G 全网通,858,842.0
276,['【二手9成新】华为（HUAWEI） Mate10 pro安卓'],['丰泽优品二手商品专营店'],全网通(6G RAM+64G ROM),858,1234.0
277,['【二手9成新】苹果7Plus'],['翱行二手商品专营店'],128G 全网通,857,1783.0
278,['【二手9成新】三星Galaxy S8+（SM-G9550）二手三星S8+'],['智达二手手机专营店'],6G+128G 全网通4G,849,1816.5
279,['【二手9成新】三星GalaxyS8G9500二手'],['九九二手商品专营店'],S8【4+64】送黑色原装充电器,847,1350.0
280,['【二手9成新】Apple iPhone 4s 苹果4s 二手'],['马上优品二手商品旗舰店'],16G  联通3G移动2G,826,239.0
281,['【二手9成新】三星（SAMSUNG）Galaxy S8+（SM-G9550）拍拍二手安卓'],['发动机优品二手手机专营店'],64G,813,1456.0
282,['【二手9成新】华为（HUAWEI） Mate10 '],['丰泽优品二手商品专营店'],64G,810,988.0
283,['【二手9成新】三星 Galaxy S7 Edge G9350 二手三星S7edge'],['爱悠品二手商品专营店'],4G+64G 全网通4G,808,1213.0
284,['【二手9成新】苹果 Apple iPhone6 苹果6智能'],['经典二手商品专营店'],64G 全网通,806,842.0
285,['华为（HUAWEI）荣耀10青春版 幻彩渐变 全网移动联通电信4G全面屏'],['天域手机专营店'],4GB+64GB,796,874.75
286,['【二手95新】小米（MI）小米Mix2 '],['闲至优品二手手机旗舰店'],6GB+128GB,795,1029.0
287,['APPLE苹果SE iphone se全新原装正品4.0英寸小屏幕4G'],['臻云商海外专营店'],128GB（美版支持移动联通电信全网通4G网络）,790,2838.0
288,['【二手95新】苹果X'],['翱行二手商品专营店'],256G 全网通,789,3793.0
289,['【二手9成新】vivo X20全面屏安卓'],['泰业优品二手手机旗舰店'],64G 全网通,784,733.6
290,['【二手95新】小米（MI）小米Mix2 '],['闲至优品二手手机旗舰店'],6GB+64GB,765,939.0
291,['OPPO A11x 4800万四摄大内存5000mAh大电池 视频超清防抖 全网通4G 游戏拍照'],['OPPO官方直营旗舰店'],标配版,762,1599.0
292,['【二手9成新】Apple iPhone 5s 苹果5s'],['丰泽优品二手商品专营店'],16G 移动联通双4G,760,467.0
293,['【二手9成新】三星（SAMSUNG）Galaxy Note8（N9500）全面屏骁龙835二手'],['泰业优品二手手机旗舰店'],6+128G 全网通  三星闪充,756,1866.0
294,['【二手9成新】一加 6'],['愉快二手手机专营店'],8G+128G 全网通,755,1615.0
295,['【二手9成新】【白条6期免息】vivo X20 全面屏拍照'],['唯尔优品二手商品专营店'],4G+64G 全网通,755,728.0
296,['【二手9成新】Apple iPhone 6Plus 苹果 '],['信谊二手商品专营店'],16G 全网通,754,905.33
297,['【12期免息0首付/华为无线充+精美智能手环】华为'],['臻火旗舰店'],8+128GB全网通,750,5015.67
298,['【二手9成新】vivo X20二手'],['发动机优品二手手机专营店'],4G+64G 全网通,747,735.8
299,['【二手9成新】三星 Galaxy S7 edge（G9350）'],['九九二手商品专营店'],4G+64G全网通（带原装充电器）,745,1014.67
300,['荣耀 畅玩8A '],['新松联手机旗舰店'],全网通 3GB+64GB,742,803.5
301,['【二手9成新】三星（SAMSUNG）Galaxy S8 S8+ G9550/9500曲面屏 二手'],['泰业优品二手手机旗舰店'],64G 全网通(S8),741,1363.8
302,['【二手9成新】Apple iPhone 6s'],['同城帮二手商品专营店'],16GB 全网通4G,737,788.0
303,['【至高优惠100】vivo U3 5000mAh大电池 18W双引擎闪充 全网通4G'],['vivo官方旗舰店'],4GB 64GB,736,999.0
304,['魅族（MEIZU）魅族m15 '],['淘金手机专营店'],全网通 (4G+64G),736,778.0
305,['【二手9成新】Apple iPhone 6s 苹果6s 二手'],['海之博优品二手商品专营店'],32G 全网通,734,882.0
306,['【二手9成新】苹果6 plus Apple iPhone6 Plus（6s plus前代）二手'],['闪搜二手手机专营店'],16G 全网通,732,908.25
307,['华为（HUAWEI）荣耀畅玩8A 移动联通电信全网通4G 全面屏智能老人老年学生'],['伟德手机专营店'],3GB+32GB,717,608.0
308,['【二手9成新】Apple iPhone 6s 苹果6s 国行 全网通 二手'],['鸿兴优品二手手机专营店'],64G 全网通,715,1159.0
309,['【二手9成新】小米（MI）小米6 骁龙835 双核安卓'],['泰业优品二手手机旗舰店'],6+64G全网通,714,1095.0
310,['华为畅享10 全网通4G'],['久汇通官方旗舰店'],全网通（4G+64G）,711,1199.0
311,['【立减200】华为'],['易销科技手机专营店'],6G+64G,703,999.0
312,['OPPO A11'],['OPPO优品专卖店'],全网通,696,1486.5
313,['【二手9成新】苹果5s Apple iPhone5s二手'],['源发胜二手商品专营店'],16G A1518移动4G,693,476.33
314,['华为（HUAWEI） 荣耀10青春版   原装正品 '],['京铠玄手机旗舰店'],6+64G 全网通,692,1149.0
315,['【二手9成新】Apple/苹果iPhone6splus 6sP代全网通4G二手'],['翱行二手商品专营店'],32G 全网通,691,1028.25
316,['【二手9成新】华为（HUAWEI）荣耀8 青春版 安卓'],['信谊二手商品专营店'],4G+32G全网通,690,499.0
317,['【二手9成新】三星 Galaxy S7 edge（G9350）'],['九九二手商品专营店'],4G+32G 全网通（带原装充电器）,690,893.33
318,['【二手9成新】华为 nova3e 安卓全面屏 全网通4G'],['鑫都二手手机专营店'],4GB+64GB,687,830.0
319,['【二手95新】华为 HUAWEI P20 '],['闲至优品二手手机旗舰店'],6GB+128GB,686,1659.0
320,['【现货速发】荣耀Play3 华为 '],['牧申手机旗舰店'],4GB+64GB全网通,685,799.0
321,['【二手9成新】苹果6 Apple iPhone6 二手'],['扬帆二手商品专营店'],128G全网通,685,1158.0
322,['【二手9成新】华为（HUAWEI）荣耀V10 安卓二手'],['柒点二手手机专营店'],6GB+64GB,683,908.0
323,['华为（HUAWEI） 畅享MAX '],['银河信业手机专营店'],4GB+128GB,678,1232.33
324,['【二手9成新】一加'],['愉快二手手机专营店'],8G+128全网通,676,1135.67
325,['【二手9成新】Apple iPhone 5s 苹果5s'],['博之襄二手手机专营店'],16G 国行电信版 电信3G,670,423.0
326,['【二手9成新】苹果7'],['翱行二手商品专营店'],32G 全网通,669,1083.17
327,['【二手9成新】小米 Note3 骁龙660 全网通4G'],['鑫都二手手机专营店'],6GB+64GB,666,804.0
328,['【二手9成新】苹果6s Apple iPhone6s（苹果6升级版）（非plus）二手'],['闪搜二手手机专营店'],64G 全网通,661,946.5
329,['【二手9成新】Apple iphone 6 苹果6 二手'],['海之博优品二手商品专营店'],16G 全网通,659,611.67
330,['【二手9成新】三星 Galaxy S8（SM-G9500）二手三星S8'],['智达二手手机专营店'],4G+64G 全网通4G 送原装充电器,658,1415.5
331,['【二手95新】vivo X21 二手'],['真不同二手商品专营店'],6GB+128GB,657,1108.5
332,['索爱（soaiy）T3 幻海蓝 三防直板老人'],['索爱（soaiy）手机京东自营旗舰店'],移动联通版,657,139.0
333,['华为mate10华为Mate10Pro全网通智能'],['OKSJ手机旗舰店'],全网通（4G+64G）赠荣耀原装耳机,653,2349.86
334,['【二手9成新】苹果XR '],['好机汇二手商品专营店'],128G 全网通,650,3579.0
335,['飞利浦（PHILIPS） E331K 古铜棕  直板 按键 老年'],['飞利浦手机京东自营旗舰店'],扩音充电底座,650,40.0
336,['【二手9成新】Apple iPhone 6 苹果6二手 苹果'],['同城帮二手商品专营店'],16GB 全网通4G,649,599.0
337,['【二手9成新】华为'],['腾龙二手商品专营店'],2+16G移动4G,645,227.33
338,['【二手9成新】华为'],['腾龙二手商品专营店'],2+8G 电信4G移动联通2G,636,220.0
339,['【4060毫安电池】Coolpad/酷派 C106 全网通4G移动联通电信4G'],['天润智能手机专营店'],全网通(3GB+32GB),635,399.0
340,['荣耀8C 畅玩8C'],['新松联手机旗舰店'],4G+32G标配版,635,754.6
341,['【二手9成新】Apple iphone 6 苹果6 二手'],['海之博优品二手商品专营店'],64G 全网通,634,721.0
342,['三星A60 '],['佳沪手机旗舰店'],全网通6GB+64GB元气版,626,1349.0
343,['【二手9成新】苹果6s'],['翱行二手商品专营店'],64G 全网通 白条12期免息,623,1024.5
344,['荣耀 畅玩8C '],['优爱特手机专营店'],全网通 4GB+64GB,622,850.4
345,['小米红米K30 王一博同款'],['佳沪手机旗舰店'],全网通6G+128G,617,1699.0
346,['华为（HUAWEI）荣耀20i 全网通4G移动联通电信4G全面屏广角三摄智能'],['伟德手机专营店'],(6GB+64GB),614,999.0
347,['华为（HUAWEI） Mate10 '],['优品美手机专营店'],全网通4G(6GB+128GB),614,2399.0
348,['realme X2Pro '],['佳沪手机旗舰店'],【标配版】,611,2599.0
349,['realme Q '],['佳沪手机旗舰店'],8GB+128GB,599,1429.0
350,['【二手9成新】Apple iPhone 6s 苹果6s 二手'],['马上优品二手商品旗舰店'],32G 全网通,597,845.0
351,['【二手9成新】苹果5s'],['闪搜二手手机专营店'],电信3G(16G),594,468.33
352,['【二手9成新】Apple iPhone6 Plus 苹果6Plus 二手'],['瓜子二手商品专营店'],16G 全网通,592,794.67
353,['【二手9成新】Apple iPhone6Plus 苹果6Plus'],['博之襄二手手机专营店'],64G 移动4G版 移动4G联通2G,589,944.67
354,['【5G'],['中兴京东自营官方旗舰店'],12GB+256GB,582,5799.0
355,['【二手9成新】小米6 二手'],['机窝窝二手商品专营店'],6+128全网通,581,999.0
356,['【立减100】华为'],['易销科技手机专营店'],6G+64G,579,1349.0
357,['小辣椒 R17 全面屏迷你智能'],['金诚腾达手机专营店'],至尊版（3GB+64GB）,577,699.0
358,['【二手9成新】OPPO R11安卓智能拍照'],['发动机优品二手手机专营店'],4G+64G 全网通,577,673.5
359,['【二手9成新】Apple iphone 6 苹果6 二手'],['马上优品二手商品旗舰店'],32G 全网通,571,741.33
360,['小辣椒 红辣椒7X尊享版 6+128GB 宝石蓝 4000mAh大电池  6.3英寸水滴屏 双面玻璃 微信8开 全网通4G 双卡双待'],['小辣椒手机京东自营官方旗舰店'],6GB+128GB,570,859.0
361,['朵唯（ DOOV ）D9 Pro 6GB+128GB 双面玻璃 6.41极点全面屏 微信QQ八开人脸识别指纹解锁 全网通4G 天空之镜'],['朵唯手机京东自营旗舰店'],6GB+128GB,570,899.0
362,['自营 AGM H1 户外三防智能'],['AGM京东自营官方旗舰店'],4G+32G,563,1674.0
363,['华为（HUAWEI）荣耀畅玩8C 全网通4G移动联通电信4G 双卡双待 全面屏智能游戏老人老年'],['伟德手机专营店'],4GB+64GB,562,910.2
364,['【二手95新】vivo X23 水滴屏全面屏 游戏'],['马上优品二手商品旗舰店'],全网通(8G RAM+128G ROM),555,1888.4
365,['华为（HUAWEI） Mate10 Pro'],['优品美手机专营店'],全网通4G(6G+128GB),550,2624.0
366,['新款大内存八核小辣椒P60安卓智能'],['广中达官方旗舰店'],4G+64G,546,699.0
367,['华为（HUAWEI）荣耀畅玩8C 移动联通电信全网通4G 全面屏智能老年老人'],['众盛手机专营店'],(4G RAM+128G ROM),544,1225.0
368,['OPPO A11x新品'],['OPPO墨白专卖店'],官方标配,543,1571.73
369,['【二手9成新】Apple iPhone 6 苹果6'],['博之襄二手手机专营店'],64G 国行移动4G版 移动4G联通2G,540,698.0
370,['【二手9成新】小米（MI） 红米Note4X 安卓'],['辰帆优品二手手机专营店'],全网通 3G+32G,539,385.0
371,['华为（HUAWEI） 华为nova3 '],['掌视界数码旗舰店'],全网通(6G+64G),538,2199.2
372,['小米（MI） 小米Play '],['佳沪手机旗舰店'],全网通 6G+64G,526,1199.0
373,['【二手9成新】Apple iPhone6 Plus 苹果6Plus'],['经典二手商品专营店'],128G全网通,525,1288.0
374,['小米 Redmi 红米K30 王一博同款'],['谷高数码手机专营店'],全网通6G+128G,525,1699.0
375,['【二手9成新】华为 P20 '],['鑫都二手手机专营店'],6GB+64GB,524,1403.57
376,['朵唯D11新款6GB+64/128GB智能'],['金诚腾达手机专营店'],6GB+64GB,522,699.0
377,['【二手9成新】小米（MI） 红米Note4X'],['创信誉二手商品专营店'],4GB+64GB 全网通4G,522,480.0
378,['【二手9成新】vivo NEX '],['闲至优品二手手机旗舰店'],6GB+128GB（710）,520,1559.6
